安徽频道,#genre#
女性时尚,http://180.117.245.212:4022/rtp/239.49.9.14:6000
女性时尚,http://222.188.160.183:4022/rtp/239.49.9.14:6000
女性时尚,http://114.228.70.126:5555/rtp/239.49.9.14:6000
兵器科技,http://117.85.166.110:4000/rtp/239.49.9.9:6000
兵器科技,http://121.239.191.168:8888/rtp/239.49.9.9:6000
兵器科技,http://121.234.103.220:8800/rtp/239.49.9.9:6000
兵器科技,http://222.184.195.48:55555/rtp/239.49.9.9:6000
兵器科技,http://180.112.31.243:55555/rtp/239.49.9.9:6000
兵器科技,http://117.86.120.211:8888/rtp/239.49.9.9:6000
兵器科技,http://180.125.160.198:8001/rtp/239.49.9.9:6000
兵器科技,http://218.94.98.14:10001/rtp/239.49.9.9:6000
兵器科技,http://49.79.50.209:8888/rtp/239.49.9.9:6000
兵器科技,http://180.102.253.251:8000/rtp/239.49.9.9:6000
兵器科技,http://121.233.165.235:8800/rtp/239.49.9.9:6000
兵器科技,http://49.77.0.5:8888/rtp/239.49.9.9:6000
兵器科技,http://180.117.245.212:4022/rtp/239.49.9.9:6000
兵器科技,http://222.188.160.183:4022/rtp/239.49.9.9:6000
兵器科技,http://114.228.70.126:5555/rtp/239.49.9.9:6000
世界地理,http://117.85.166.110:4000/rtp/239.49.9.8:6000
世界地理,http://121.239.191.168:8888/rtp/239.49.9.8:6000
世界地理,http://121.234.103.220:8800/rtp/239.49.9.8:6000
世界地理,http://222.184.195.48:55555/rtp/239.49.9.8:6000
世界地理,http://180.112.31.243:55555/rtp/239.49.9.8:6000
世界地理,http://117.86.120.211:8888/rtp/239.49.9.8:6000
世界地理,http://180.125.160.198:8001/rtp/239.49.9.8:6000
世界地理,http://218.94.98.14:10001/rtp/239.49.9.8:6000
世界地理,http://49.79.50.209:8888/rtp/239.49.9.8:6000
世界地理,http://180.102.253.251:8000/rtp/239.49.9.8:6000
世界地理,http://121.233.165.235:8800/rtp/239.49.9.8:6000
世界地理,http://49.77.0.5:8888/rtp/239.49.9.8:6000
世界地理,http://180.117.245.212:4022/rtp/239.49.9.8:6000
世界地理,http://222.188.160.183:4022/rtp/239.49.9.8:6000
世界地理,http://114.228.70.126:5555/rtp/239.49.9.8:6000
卫视频道,#genre#
安徽卫视,http://27.11.52.62:8001/rtp/225.0.4.133:7980$1920x1080
安徽卫视,http://123.145.11.206:8003/rtp/225.0.4.133:7980$1920x1080
安徽卫视,http://27.11.104.61:8004/rtp/225.0.4.133:7980$1920x1080
安徽卫视,http://27.11.49.234:8004/rtp/225.0.4.133:7980$1920x1080
安徽卫视,http://27.11.55.179:8003/rtp/225.0.4.133:7980$1920x1080
安徽卫视,http://27.11.255.145:8003/rtp/225.0.4.133:7980$1920x1080
安徽卫视,http://27.10.78.25:8010/rtp/225.0.4.133:7980
安徽卫视,http://27.11.55.179:8005/rtp/225.0.4.133:7980
安徽卫视,http://211.158.152.202:8005/rtp/225.0.4.133:7980
安徽卫视,http://27.10.76.34:8001/rtp/225.0.4.133:7980
安徽卫视,http://27.11.247.37:66/rtp/225.0.4.133:7980
安徽卫视,http://27.11.104.61:8003/rtp/225.0.4.133:7980
安徽卫视,http://27.11.56.206:8010/rtp/225.0.4.133:7980
安徽卫视,http://27.10.76.34:8004/rtp/225.0.4.133:7980
安徽卫视,http://27.11.52.62:8005/rtp/225.0.4.133:7980
湖南卫视,http://123.145.11.206:8003/rtp/225.0.4.75:7980$1920x1080
湖南卫视,http://27.11.104.61:8004/rtp/225.0.4.75:7980$1920x1080
湖南卫视,http://27.11.104.61:8005/rtp/225.0.4.75:7980$1920x1080
湖南卫视,http://27.11.55.179:8003/rtp/225.0.4.75:7980$1920x1080
湖南卫视,http://27.11.49.234:8004/rtp/225.0.4.75:7980$1920x1080
湖南卫视,http://27.11.255.145:8003/rtp/225.0.4.75:7980$1920x1080
湖南卫视,http://27.10.78.25:8010/rtp/225.0.4.75:7980
湖南卫视,http://27.11.55.179:8005/rtp/225.0.4.75:7980
湖南卫视,http://211.158.152.202:8005/rtp/225.0.4.75:7980
湖南卫视,http://27.10.76.34:8001/rtp/225.0.4.75:7980
湖南卫视,http://27.11.247.37:66/rtp/225.0.4.75:7980
湖南卫视,http://27.11.104.61:8003/rtp/225.0.4.75:7980
湖南卫视,http://27.11.56.206:8010/rtp/225.0.4.75:7980
湖南卫视,http://27.10.76.34:8004/rtp/225.0.4.75:7980
湖南卫视,http://27.11.52.62:8005/rtp/225.0.4.75:7980
东方卫视,http://27.11.104.61:8004/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://27.11.104.61:8005/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://27.11.52.62:8002/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://27.11.55.179:8003/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://27.11.49.234:8004/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://27.11.255.145:8003/rtp/225.0.4.80:7980$1920x1080
东方卫视,http://27.10.78.25:8010/rtp/225.0.4.80:7980
东方卫视,http://27.11.55.179:8005/rtp/225.0.4.80:7980
东方卫视,http://211.158.152.202:8005/rtp/225.0.4.80:7980
东方卫视,http://27.10.76.34:8001/rtp/225.0.4.80:7980
东方卫视,http://27.11.247.37:66/rtp/225.0.4.80:7980
东方卫视,http://27.11.104.61:8003/rtp/225.0.4.80:7980
东方卫视,http://27.11.56.206:8010/rtp/225.0.4.80:7980
东方卫视,http://27.10.76.34:8004/rtp/225.0.4.80:7980
东方卫视,http://27.11.52.62:8005/rtp/225.0.4.80:7980
北京卫视,http://123.145.11.206:8003/rtp/225.0.4.78:7980$1920x1080
北京卫视,http://27.11.104.61:8005/rtp/225.0.4.78:7980$1920x1080
北京卫视,http://27.11.104.61:8004/rtp/225.0.4.78:7980$1920x1080
北京卫视,http://27.10.211.143:8004/rtp/225.0.4.78:7980$1920x1080
北京卫视,http://27.11.55.179:8003/rtp/225.0.4.78:7980$1920x1080
北京卫视,http://27.11.49.234:8004/rtp/225.0.4.78:7980$1920x1080
北京卫视,http://27.11.255.145:8003/rtp/225.0.4.78:7980$1920x1080
北京卫视,http://27.10.78.25:8010/rtp/225.0.4.78:7980
北京卫视,http://27.11.55.179:8005/rtp/225.0.4.78:7980
北京卫视,http://211.158.152.202:8005/rtp/225.0.4.78:7980
北京卫视,http://27.10.76.34:8001/rtp/225.0.4.78:7980
北京卫视,http://27.11.247.37:66/rtp/225.0.4.78:7980
北京卫视,http://27.11.104.61:8003/rtp/225.0.4.78:7980
北京卫视,http://27.11.56.206:8010/rtp/225.0.4.78:7980
北京卫视,http://27.10.76.34:8004/rtp/225.0.4.78:7980
浙江卫视,http://27.11.52.62:8001/rtp/225.0.4.81:7980$1920x1080
浙江卫视,http://27.10.76.34:8007/rtp/225.0.4.81:7980$1920x1080
浙江卫视,http://27.10.76.34:8006/rtp/225.0.4.81:7980$1920x1080
浙江卫视,http://27.11.49.234:8004/rtp/225.0.4.81:7980$1920x1080
浙江卫视,http://27.11.55.179:8003/rtp/225.0.4.81:7980$1920x1080
浙江卫视,http://123.145.11.206:8003/rtp/225.0.4.81:7980$1920x1080
浙江卫视,http://27.11.255.145:8003/rtp/225.0.4.81:7980$1920x1080
浙江卫视,http://27.10.78.25:8010/rtp/225.0.4.81:7980
浙江卫视,http://27.11.55.179:8005/rtp/225.0.4.81:7980
浙江卫视,http://211.158.152.202:8005/rtp/225.0.4.81:7980
浙江卫视,http://27.10.76.34:8001/rtp/225.0.4.81:7980
浙江卫视,http://27.11.247.37:66/rtp/225.0.4.81:7980
浙江卫视,http://27.11.104.61:8003/rtp/225.0.4.81:7980
浙江卫视,http://27.11.56.206:8010/rtp/225.0.4.81:7980
浙江卫视,http://27.10.76.34:8004/rtp/225.0.4.81:7980
江苏卫视,http://27.11.104.61:8005/rtp/225.0.4.79:7980$1920x1080
江苏卫视,http://27.11.49.234:8004/rtp/225.0.4.79:7980$1920x1080
江苏卫视,http://27.11.104.61:8004/rtp/225.0.4.79:7980$1920x1080
江苏卫视,http://27.11.55.179:8003/rtp/225.0.4.79:7980$1920x1080
江苏卫视,http://27.11.255.145:8003/rtp/225.0.4.79:7980$1920x1080
江苏卫视,http://27.10.78.25:8010/rtp/225.0.4.79:7980
江苏卫视,http://27.11.55.179:8005/rtp/225.0.4.79:7980
江苏卫视,http://211.158.152.202:8005/rtp/225.0.4.79:7980
江苏卫视,http://27.10.76.34:8001/rtp/225.0.4.79:7980
江苏卫视,http://27.11.247.37:66/rtp/225.0.4.79:7980
江苏卫视,http://27.11.104.61:8003/rtp/225.0.4.79:7980
江苏卫视,http://27.11.56.206:8010/rtp/225.0.4.79:7980
江苏卫视,http://27.10.76.34:8004/rtp/225.0.4.79:7980
江苏卫视,http://27.11.52.62:8005/rtp/225.0.4.79:7980
江苏卫视,http://27.11.49.234:8003/rtp/225.0.4.79:7980
天津卫视,http://27.11.104.61:8004/rtp/225.0.4.82:7980$1920x1080
天津卫视,http://27.11.104.61:8005/rtp/225.0.4.82:7980$1920x1080
天津卫视,http://27.11.55.179:8003/rtp/225.0.4.82:7980$1920x1080
天津卫视,http://123.145.11.206:8003/rtp/225.0.4.82:7980$1920x1080
天津卫视,http://27.11.255.145:8003/rtp/225.0.4.82:7980$1920x1080
天津卫视,http://27.10.78.25:8010/rtp/225.0.4.82:7980
天津卫视,http://27.11.55.179:8005/rtp/225.0.4.82:7980
天津卫视,http://211.158.152.202:8005/rtp/225.0.4.82:7980
天津卫视,http://27.10.76.34:8001/rtp/225.0.4.82:7980
天津卫视,http://27.11.247.37:66/rtp/225.0.4.82:7980
天津卫视,http://27.11.104.61:8003/rtp/225.0.4.82:7980
天津卫视,http://27.11.56.206:8010/rtp/225.0.4.82:7980
天津卫视,http://27.10.76.34:8004/rtp/225.0.4.82:7980
天津卫视,http://27.11.52.62:8005/rtp/225.0.4.82:7980
天津卫视,http://27.11.49.234:8003/rtp/225.0.4.82:7980
山东卫视,http://27.11.104.61:8004/rtp/225.0.4.199:7980$1920x1080
山东卫视,http://27.11.104.61:8005/rtp/225.0.4.199:7980$1920x1080
山东卫视,http://27.11.55.179:8003/rtp/225.0.4.199:7980$1920x1080
山东卫视,http://27.11.49.234:8004/rtp/225.0.4.199:7980$1920x1080
山东卫视,http://123.145.11.206:8003/rtp/225.0.4.199:7980$1920x1080
山东卫视,http://27.11.255.145:8003/rtp/225.0.4.199:7980$1920x1080
山东卫视,http://27.10.78.25:8010/rtp/225.0.4.199:7980
山东卫视,http://27.11.55.179:8005/rtp/225.0.4.199:7980
山东卫视,http://211.158.152.202:8005/rtp/225.0.4.199:7980
山东卫视,http://27.10.76.34:8001/rtp/225.0.4.199:7980
山东卫视,http://27.11.247.37:66/rtp/225.0.4.199:7980
山东卫视,http://27.11.104.61:8003/rtp/225.0.4.199:7980
山东卫视,http://27.11.56.206:8010/rtp/225.0.4.199:7980
山东卫视,http://27.10.76.34:8004/rtp/225.0.4.199:7980
山东卫视,http://27.11.52.62:8005/rtp/225.0.4.199:7980
辽宁卫视,http://27.11.104.61:8004/rtp/225.0.4.98:7980$1920x1080
辽宁卫视,http://27.11.104.61:8005/rtp/225.0.4.98:7980$1920x1080
辽宁卫视,http://27.11.55.179:8003/rtp/225.0.4.98:7980$1920x1080
辽宁卫视,http://123.145.11.206:8003/rtp/225.0.4.98:7980$1920x1080
辽宁卫视,http://27.11.255.145:8003/rtp/225.0.4.98:7980$1920x1080
辽宁卫视,http://27.11.49.234:8004/rtp/225.0.4.98:7980$1920x1080
辽宁卫视,http://27.10.78.25:8010/rtp/225.0.4.98:7980
辽宁卫视,http://27.11.55.179:8005/rtp/225.0.4.98:7980
辽宁卫视,http://211.158.152.202:8005/rtp/225.0.4.98:7980
辽宁卫视,http://27.10.76.34:8001/rtp/225.0.4.98:7980
辽宁卫视,http://27.11.247.37:66/rtp/225.0.4.98:7980
辽宁卫视,http://27.11.104.61:8003/rtp/225.0.4.98:7980
辽宁卫视,http://27.11.56.206:8010/rtp/225.0.4.98:7980
辽宁卫视,http://27.10.76.34:8004/rtp/225.0.4.98:7980
辽宁卫视,http://27.11.52.62:8005/rtp/225.0.4.98:7980
深圳卫视,http://123.145.11.206:8003/rtp/225.0.4.202:7980$1920x1080
深圳卫视,http://27.10.78.25:8010/rtp/225.0.4.202:7980
深圳卫视,http://27.11.55.179:8005/rtp/225.0.4.202:7980
深圳卫视,http://211.158.152.202:8005/rtp/225.0.4.202:7980
深圳卫视,http://27.10.76.34:8001/rtp/225.0.4.202:7980
深圳卫视,http://27.11.247.37:66/rtp/225.0.4.202:7980
深圳卫视,http://27.11.104.61:8003/rtp/225.0.4.202:7980
深圳卫视,http://27.11.56.206:8010/rtp/225.0.4.202:7980
深圳卫视,http://27.10.76.34:8004/rtp/225.0.4.202:7980
深圳卫视,http://27.11.52.62:8005/rtp/225.0.4.202:7980
深圳卫视,http://27.11.49.234:8003/rtp/225.0.4.202:7980
深圳卫视,http://27.10.211.143:8005/rtp/225.0.4.202:7980
深圳卫视,http://27.10.76.34:8007/rtp/225.0.4.202:7980
深圳卫视,http://27.11.52.62:8003/rtp/225.0.4.202:7980
深圳卫视,http://27.10.209.248:8004/rtp/225.0.4.202:7980
江西卫视,http://123.145.11.206:8003/rtp/225.0.4.203:7980$720x576
江西卫视,http://27.10.78.25:8010/rtp/225.0.4.203:7980
江西卫视,http://27.11.55.179:8005/rtp/225.0.4.203:7980
江西卫视,http://211.158.152.202:8005/rtp/225.0.4.203:7980
江西卫视,http://27.10.76.34:8001/rtp/225.0.4.203:7980
江西卫视,http://27.11.247.37:66/rtp/225.0.4.203:7980
江西卫视,http://27.11.104.61:8003/rtp/225.0.4.203:7980
江西卫视,http://27.11.56.206:8010/rtp/225.0.4.203:7980
江西卫视,http://27.10.76.34:8004/rtp/225.0.4.203:7980
江西卫视,http://27.11.52.62:8005/rtp/225.0.4.203:7980
江西卫视,http://27.11.49.234:8003/rtp/225.0.4.203:7980
江西卫视,http://27.10.211.143:8005/rtp/225.0.4.203:7980
江西卫视,http://27.10.76.34:8007/rtp/225.0.4.203:7980
江西卫视,http://27.11.52.62:8003/rtp/225.0.4.203:7980
江西卫视,http://27.10.209.248:8004/rtp/225.0.4.203:7980
贵州卫视,http://27.10.211.143:8004/rtp/225.0.4.175:7980$1920x1080
贵州卫视,http://27.11.104.61:8004/rtp/225.0.4.175:7980$1920x1080
贵州卫视,http://27.11.52.62:8001/rtp/225.0.4.175:7980$1920x1080
贵州卫视,http://27.11.104.61:8005/rtp/225.0.4.175:7980$1920x1080
贵州卫视,http://27.11.255.145:8003/rtp/225.0.4.175:7980$1920x1080
贵州卫视,http://27.11.55.179:8003/rtp/225.0.4.175:7980$1920x1080
贵州卫视,http://27.10.78.25:8010/rtp/225.0.4.175:7980
贵州卫视,http://27.11.55.179:8005/rtp/225.0.4.175:7980
贵州卫视,http://211.158.152.202:8005/rtp/225.0.4.175:7980
贵州卫视,http://27.10.76.34:8001/rtp/225.0.4.175:7980
贵州卫视,http://27.11.247.37:66/rtp/225.0.4.175:7980
贵州卫视,http://27.11.104.61:8003/rtp/225.0.4.175:7980
贵州卫视,http://27.11.56.206:8010/rtp/225.0.4.175:7980
贵州卫视,http://27.10.76.34:8004/rtp/225.0.4.175:7980
贵州卫视,http://27.11.52.62:8005/rtp/225.0.4.175:7980
吉林卫视,http://106.111.74.38:10001/rtp/239.49.1.49:6000$720x576
吉林卫视,http://49.67.13.188:8888/rtp/239.49.1.49:6000$720x576
吉林卫视,http://117.86.51.90:8888/rtp/239.49.1.49:6000$720x576
吉林卫视,http://121.232.31.80:4022/rtp/239.49.1.49:6000$720x576
吉林卫视,http://180.125.160.248:8001/rtp/239.49.1.49:6000$720x576
吉林卫视,http://222.188.160.183:4022/rtp/239.49.1.49:6000$720x576
吉林卫视,http://58.209.232.251:8888/rtp/239.49.1.49:6000$720x576
吉林卫视,http://58.208.3.182:8888/rtp/239.49.1.49:6000$720x576
吉林卫视,http://58.212.37.166:8888/rtp/239.49.1.49:6000$720x576
吉林卫视,http://117.63.100.145:9004/rtp/239.49.1.49:6000$720x576
吉林卫视,http://117.85.166.110:4000/rtp/239.49.1.49:6000
吉林卫视,http://121.239.191.168:8888/rtp/239.49.1.49:6000
吉林卫视,http://121.234.103.220:8800/rtp/239.49.1.49:6000
吉林卫视,http://222.184.195.48:55555/rtp/239.49.1.49:6000
吉林卫视,http://180.112.31.243:55555/rtp/239.49.1.49:6000
广东卫视,http://27.11.52.62:8002/rtp/225.0.4.84:7980$1920x1080
广东卫视,http://27.11.104.61:8005/rtp/225.0.4.84:7980$1920x1080
广东卫视,http://27.10.211.143:8004/rtp/225.0.4.84:7980$1920x1080
广东卫视,http://27.11.49.234:8004/rtp/225.0.4.84:7980$1920x1080
广东卫视,http://27.11.55.179:8003/rtp/225.0.4.84:7980$1920x1080
广东卫视,http://27.11.255.145:8003/rtp/225.0.4.84:7980$1920x1080
广东卫视,http://123.145.11.206:8003/rtp/225.0.4.84:7980$1920x1080
广东卫视,http://27.10.78.25:8010/rtp/225.0.4.84:7980
广东卫视,http://27.11.55.179:8005/rtp/225.0.4.84:7980
广东卫视,http://211.158.152.202:8005/rtp/225.0.4.84:7980
广东卫视,http://27.10.76.34:8001/rtp/225.0.4.84:7980
广东卫视,http://27.11.247.37:66/rtp/225.0.4.84:7980
广东卫视,http://27.11.104.61:8003/rtp/225.0.4.84:7980
广东卫视,http://27.11.56.206:8010/rtp/225.0.4.84:7980
广东卫视,http://27.10.76.34:8004/rtp/225.0.4.84:7980
湖北卫视,http://49.67.13.188:8888/rtp/239.49.1.48:6000$720x576
湖北卫视,http://180.117.245.212:4022/rtp/239.49.1.48:6000$720x576
湖北卫视,http://218.94.98.14:10001/rtp/239.49.1.48:6000$720x576
湖北卫视,http://180.125.160.248:8001/rtp/239.49.1.48:6000$720x576
湖北卫视,http://121.232.31.80:4022/rtp/239.49.1.48:6000$720x576
湖北卫视,http://222.188.160.183:4022/rtp/239.49.1.48:6000$720x576
湖北卫视,http://58.209.232.251:8888/rtp/239.49.1.48:6000$720x576
湖北卫视,http://114.238.59.5:4000/rtp/239.49.1.48:6000$720x576
湖北卫视,http://58.208.3.182:8888/rtp/239.49.1.48:6000$720x576
湖北卫视,http://58.212.37.166:8888/rtp/239.49.1.48:6000$720x576
湖北卫视,http://117.63.100.145:9004/rtp/239.49.1.48:6000$720x576
湖北卫视,http://117.85.166.110:4000/rtp/239.49.1.48:6000
湖北卫视,http://121.239.191.168:8888/rtp/239.49.1.48:6000
湖北卫视,http://121.234.103.220:8800/rtp/239.49.1.48:6000
湖北卫视,http://222.184.195.48:55555/rtp/239.49.1.48:6000
河北卫视,http://27.11.52.62:8002/rtp/225.0.4.174:7980$1920x1080
河北卫视,http://27.11.104.61:8004/rtp/225.0.4.174:7980$1920x1080
河北卫视,http://27.11.104.61:8005/rtp/225.0.4.174:7980$1920x1080
河北卫视,http://27.11.52.62:8001/rtp/225.0.4.174:7980$1920x1080
河北卫视,http://123.145.11.206:8003/rtp/225.0.4.174:7980$1920x1080
河北卫视,http://27.11.55.179:8003/rtp/225.0.4.174:7980$1920x1080
河北卫视,http://27.11.49.234:8004/rtp/225.0.4.174:7980$1920x1080
河北卫视,http://27.11.255.145:8003/rtp/225.0.4.174:7980$1920x1080
河北卫视,http://27.10.78.25:8010/rtp/225.0.4.174:7980
河北卫视,http://27.11.55.179:8005/rtp/225.0.4.174:7980
河北卫视,http://211.158.152.202:8005/rtp/225.0.4.174:7980
河北卫视,http://27.10.76.34:8001/rtp/225.0.4.174:7980
河北卫视,http://27.11.247.37:66/rtp/225.0.4.174:7980
河北卫视,http://27.11.104.61:8003/rtp/225.0.4.174:7980
河北卫视,http://27.11.56.206:8010/rtp/225.0.4.174:7980
山西卫视,http://180.117.245.212:4022/rtp/239.49.1.51:6000$720x576
山西卫视,http://49.67.13.188:8888/rtp/239.49.1.51:6000$720x576
山西卫视,http://106.111.74.38:10001/rtp/239.49.1.51:6000$720x576
山西卫视,http://218.94.98.14:10001/rtp/239.49.1.51:6000$720x576
山西卫视,http://121.232.31.80:4022/rtp/239.49.1.51:6000$720x576
山西卫视,http://180.125.160.248:8001/rtp/239.49.1.51:6000$720x576
山西卫视,http://222.188.160.183:4022/rtp/239.49.1.51:6000$720x576
山西卫视,http://58.209.232.251:8888/rtp/239.49.1.51:6000$720x576
山西卫视,http://58.208.3.182:8888/rtp/239.49.1.51:6000$720x576
山西卫视,http://58.212.37.166:8888/rtp/239.49.1.51:6000$720x576
山西卫视,http://117.63.100.145:9004/rtp/239.49.1.51:6000$720x576
山西卫视,http://117.85.166.110:4000/rtp/239.49.1.51:6000
山西卫视,http://121.239.191.168:8888/rtp/239.49.1.51:6000
山西卫视,http://121.234.103.220:8800/rtp/239.49.1.51:6000
山西卫视,http://222.184.195.48:55555/rtp/239.49.1.51:6000
重庆卫视,http://27.11.52.62:8002/rtp/225.0.4.187:7980$1920x1080
重庆卫视,http://27.10.76.34:8007/rtp/225.0.4.187:7980$1920x1080
重庆卫视,http://27.11.104.61:8005/rtp/225.0.4.187:7980$1920x1080
重庆卫视,http://123.145.11.206:8003/rtp/225.0.4.187:7980$1920x1080
重庆卫视,http://27.11.104.61:8004/rtp/225.0.4.187:7980$1920x1080
重庆卫视,http://27.11.255.145:8003/rtp/225.0.4.187:7980$1920x1080
重庆卫视,http://27.11.49.234:8004/rtp/225.0.4.187:7980$1920x1080
重庆卫视,http://27.11.55.179:8003/rtp/225.0.4.187:7980$1920x1080
重庆卫视,http://27.10.78.25:8010/rtp/225.0.4.187:7980
重庆卫视,http://27.11.55.179:8005/rtp/225.0.4.187:7980
重庆卫视,http://211.158.152.202:8005/rtp/225.0.4.187:7980
重庆卫视,http://27.10.76.34:8001/rtp/225.0.4.187:7980
重庆卫视,http://27.11.247.37:66/rtp/225.0.4.187:7980
重庆卫视,http://27.11.104.61:8003/rtp/225.0.4.187:7980
重庆卫视,http://27.11.56.206:8010/rtp/225.0.4.187:7980
四川卫视,http://123.145.11.206:8003/rtp/225.0.4.204:7980$720x576
四川卫视,http://27.10.78.25:8010/rtp/225.0.4.204:7980
四川卫视,http://27.11.55.179:8005/rtp/225.0.4.204:7980
四川卫视,http://211.158.152.202:8005/rtp/225.0.4.204:7980
四川卫视,http://27.10.76.34:8001/rtp/225.0.4.204:7980
四川卫视,http://27.11.247.37:66/rtp/225.0.4.204:7980
四川卫视,http://27.11.104.61:8003/rtp/225.0.4.204:7980
四川卫视,http://27.11.56.206:8010/rtp/225.0.4.204:7980
四川卫视,http://27.10.76.34:8004/rtp/225.0.4.204:7980
四川卫视,http://27.11.52.62:8005/rtp/225.0.4.204:7980
四川卫视,http://27.11.49.234:8003/rtp/225.0.4.204:7980
四川卫视,http://27.10.211.143:8005/rtp/225.0.4.204:7980
四川卫视,http://27.10.76.34:8007/rtp/225.0.4.204:7980
四川卫视,http://27.11.52.62:8003/rtp/225.0.4.204:7980
四川卫视,http://27.10.209.248:8004/rtp/225.0.4.204:7980
广西卫视,http://106.111.74.38:10001/rtp/239.49.1.40:6000$720x576
广西卫视,http://180.117.245.212:4022/rtp/239.49.1.40:6000$720x576
广西卫视,http://49.67.13.188:8888/rtp/239.49.1.40:6000$720x576
广西卫视,http://218.94.98.14:10001/rtp/239.49.1.40:6000$720x576
广西卫视,http://180.125.160.248:8001/rtp/239.49.1.40:6000$720x576
广西卫视,http://222.188.160.183:4022/rtp/239.49.1.40:6000$720x576
广西卫视,http://58.209.232.251:8888/rtp/239.49.1.40:6000$720x576
广西卫视,http://58.208.3.182:8888/rtp/239.49.1.40:6000$720x576
广西卫视,http://58.212.37.166:8888/rtp/239.49.1.40:6000$720x576
广西卫视,http://121.232.31.80:4022/rtp/239.49.1.40:6000$720x576
广西卫视,http://117.63.100.145:9004/rtp/239.49.1.40:6000$720x576
广西卫视,http://117.85.166.110:4000/rtp/239.49.1.40:6000
广西卫视,http://121.239.191.168:8888/rtp/239.49.1.40:6000
广西卫视,http://121.234.103.220:8800/rtp/239.49.1.40:6000
广西卫视,http://222.184.195.48:55555/rtp/239.49.1.40:6000
陕西卫视,http://117.85.166.110:4000/rtp/239.49.1.248:6000
陕西卫视,http://121.239.191.168:8888/rtp/239.49.1.248:6000
陕西卫视,http://121.234.103.220:8800/rtp/239.49.1.248:6000
陕西卫视,http://222.184.195.48:55555/rtp/239.49.1.248:6000
陕西卫视,http://180.112.31.243:55555/rtp/239.49.1.248:6000
陕西卫视,http://117.86.120.211:8888/rtp/239.49.1.248:6000
陕西卫视,http://180.125.160.198:8001/rtp/239.49.1.248:6000
陕西卫视,http://218.94.98.14:10001/rtp/239.49.1.248:6000
陕西卫视,http://49.79.50.209:8888/rtp/239.49.1.248:6000
陕西卫视,http://180.102.253.251:8000/rtp/239.49.1.248:6000
陕西卫视,http://121.233.165.235:8800/rtp/239.49.1.248:6000
陕西卫视,http://49.77.0.5:8888/rtp/239.49.1.248:6000
陕西卫视,http://180.117.245.212:4022/rtp/239.49.1.248:6000
陕西卫视,http://222.188.160.183:4022/rtp/239.49.1.248:6000
陕西卫视,http://114.228.70.126:5555/rtp/239.49.1.248:6000
甘肃卫视,http://117.85.166.110:4000/rtp/239.49.1.238:6000
甘肃卫视,http://121.239.191.168:8888/rtp/239.49.1.238:6000
甘肃卫视,http://121.234.103.220:8800/rtp/239.49.1.238:6000
甘肃卫视,http://222.184.195.48:55555/rtp/239.49.1.238:6000
甘肃卫视,http://180.112.31.243:55555/rtp/239.49.1.238:6000
甘肃卫视,http://117.86.120.211:8888/rtp/239.49.1.238:6000
甘肃卫视,http://180.125.160.198:8001/rtp/239.49.1.238:6000
甘肃卫视,http://218.94.98.14:10001/rtp/239.49.1.238:6000
甘肃卫视,http://49.79.50.209:8888/rtp/239.49.1.238:6000
甘肃卫视,http://180.102.253.251:8000/rtp/239.49.1.238:6000
甘肃卫视,http://121.233.165.235:8800/rtp/239.49.1.238:6000
甘肃卫视,http://49.77.0.5:8888/rtp/239.49.1.238:6000
甘肃卫视,http://180.117.245.212:4022/rtp/239.49.1.238:6000
甘肃卫视,http://222.188.160.183:4022/rtp/239.49.1.238:6000
甘肃卫视,http://114.228.70.126:5555/rtp/239.49.1.238:6000
宁夏卫视,http://117.85.166.110:4000/rtp/239.49.1.237:6000
宁夏卫视,http://121.239.191.168:8888/rtp/239.49.1.237:6000
宁夏卫视,http://121.234.103.220:8800/rtp/239.49.1.237:6000
宁夏卫视,http://222.184.195.48:55555/rtp/239.49.1.237:6000
宁夏卫视,http://180.112.31.243:55555/rtp/239.49.1.237:6000
宁夏卫视,http://117.86.120.211:8888/rtp/239.49.1.237:6000
宁夏卫视,http://180.125.160.198:8001/rtp/239.49.1.237:6000
宁夏卫视,http://218.94.98.14:10001/rtp/239.49.1.237:6000
宁夏卫视,http://49.79.50.209:8888/rtp/239.49.1.237:6000
宁夏卫视,http://180.102.253.251:8000/rtp/239.49.1.237:6000
宁夏卫视,http://121.233.165.235:8800/rtp/239.49.1.237:6000
宁夏卫视,http://49.77.0.5:8888/rtp/239.49.1.237:6000
宁夏卫视,http://180.117.245.212:4022/rtp/239.49.1.237:6000
宁夏卫视,http://222.188.160.183:4022/rtp/239.49.1.237:6000
宁夏卫视,http://114.228.70.126:5555/rtp/239.49.1.237:6000
青海卫视,http://106.111.74.38:10001/rtp/239.49.1.53:6000$720x576
青海卫视,http://49.67.13.188:8888/rtp/239.49.1.53:6000$720x576
青海卫视,http://121.232.31.80:4022/rtp/239.49.1.53:6000$720x576
青海卫视,http://218.94.98.14:10001/rtp/239.49.1.53:6000$720x576
青海卫视,http://180.125.160.248:8001/rtp/239.49.1.53:6000$720x576
青海卫视,http://222.188.160.183:4022/rtp/239.49.1.53:6000$720x576
